id,Carma,Fias,Geo,WRI,Country,Fueltype,Classification,Capacity,lat,lon,File
1545,,Artificial Powerplant,,,Austria,Hydro,Reservoir,120.0,47.3109948697,13.2421137737,
1546,,Artificial Powerplant,,,Austria,Hydro,Reservoir,120.0,47.1110552836,12.6334879567,
1547,,Artificial Powerplant,,,Austria,Hydro,Reservoir,120.0,48.2484582706,14.5319049612,
1548,,Artificial Powerplant,,,Austria,Hydro,Reservoir,120.0,47.4052974667,15.2493443775,
1549,,Artificial Powerplant,,,Austria,Hydro,Reservoir,120.0,47.3139332019,12.9396763677,
1550,,Artificial Powerplant,,,Austria,Hydro,Reservoir,120.0,46.5495784427,13.9652400293,
1551,,Artificial Powerplant,,,Austria,Hydro,Reservoir,120.0,48.4765372055,14.4455551451,
1552,,Artificial Powerplant,,,Austria,Hydro,Reservoir,120.0,47.1861443352,15.4055405139,
1553,,Artificial Powerplant,,,Austria,Hydro,Run-of-river,120.0,48.3931952972,16.2509689166,
1554,,Artificial Powerplant,,,Bulgaria,Hydro,Reservoir,120.0,42.1732071297,23.7535396391,
1555,,Artificial Powerplant,,,Bulgaria,Hydro,Reservoir,120.0,41.6396883795,25.2546039046,
1556,,Artificial Powerplant,,,Bulgaria,Hydro,Reservoir,120.0,41.9224683965,23.8091822805,
1557,,Artificial Powerplant,,,Croatia,Hydro,Reservoir,120.0,44.311791358,15.6858117434,
1558,,Artificial Powerplant,,,Croatia,Hydro,Run-of-river,120.0,44.9379283237,14.3970011597,
1559,,Artificial Powerplant,,,Czech Republic,Hydro,Reservoir,120.0,49.7796132843,14.4437243305,
1560,,Artificial Powerplant,,,Czech Republic,Hydro,Reservoir,120.0,49.6519211733,14.6007974971,
1561,,Artificial Powerplant,,,Czech Republic,Hydro,Reservoir,120.0,49.7816642201,15.7956387603,
1562,,Artificial Powerplant,,,Czech Republic,Hydro,Reservoir,120.0,50.8776391308,13.7915213555,
1563,,Artificial Powerplant,,,Czech Republic,Hydro,Reservoir,120.0,50.5082008581,16.8582208813,
1564,,Artificial Powerplant,,,Finland,Hydro,Run-of-river,120.0,61.6170496454,28.3997452426,
1565,,Artificial Powerplant,,,Finland,Hydro,Reservoir,120.0,61.6344558568,29.7214953068,
1566,,Artificial Powerplant,,,Finland,Hydro,Reservoir,120.0,61.0607096391,29.6447424986,
1567,,Artificial Powerplant,,,Finland,Hydro,Run-of-river,120.0,61.6696548364,28.4555859404,
1568,,Artificial Powerplant,,,Finland,Hydro,Run-of-river,120.0,61.0893536682,27.8105162493,
1569,,Artificial Powerplant,,,Finland,Hydro,Run-of-river,120.0,61.4644089416,27.8279856162,
1570,,Artificial Powerplant,,,Finland,Hydro,Reservoir,120.0,61.3287331847,29.3966142942,
1571,,Artificial Powerplant,,,Finland,Hydro,Reservoir,120.0,60.4218743653,28.990275785,
1572,,Artificial Powerplant,,,Finland,Hydro,Reservoir,120.0,61.73562822,29.1847152696,
1573,,Artificial Powerplant,,,Finland,Hydro,Run-of-river,120.0,62.0729708812,29.346079887,
1574,,Artificial Powerplant,,,Finland,Hydro,Reservoir,120.0,61.2531764261,28.3764329614,
1575,,Artificial Powerplant,,,Finland,Hydro,Run-of-river,120.0,61.9412054392,28.3411524668,
1576,,Artificial Powerplant,,,Finland,Hydro,Reservoir,120.0,60.6697733722,28.0706767001,
1577,,Artificial Powerplant,,,Finland,Hydro,Run-of-river,120.0,61.9548166646,28.8032868852,
1578,,Artificial Powerplant,,,Finland,Hydro,Reservoir,120.0,60.7147902761,29.677569536,
1579,,Artificial Powerplant,,,Finland,Hydro,Run-of-river,120.0,61.7317633904,29.6070007143,
1580,,Artificial Powerplant,,,Finland,Hydro,Reservoir,120.0,61.2024640801,28.6979747469,
1581,,Artificial Powerplant,,,Finland,Hydro,Reservoir,120.0,61.0139003971,28.5626689453,
1582,,Artificial Powerplant,,,Finland,Hydro,Reservoir,120.0,60.6330684184,29.6916419666,
1583,,Artificial Powerplant,,,Finland,Hydro,Run-of-river,120.0,61.294308083,29.0411225933,
1584,,Artificial Powerplant,,,Finland,Hydro,Run-of-river,120.0,61.4734530352,29.1963992958,
1585,,Artificial Powerplant,,,Finland,Hydro,Reservoir,120.0,60.9558374174,28.7301664874,
1586,,Artificial Powerplant,,,Finland,Hydro,Run-of-river,120.0,62.1292288161,28.7609231625,
1587,,Artificial Powerplant,,,Finland,Hydro,Reservoir,120.0,60.7396032831,28.5666459639,
1588,,Artificial Powerplant,,,Germany,Hydro,Run-of-river,120.0,49.1092580443,12.8783343889,
1589,,Artificial Powerplant,,,Germany,Hydro,Run-of-river,120.0,49.905113095,7.07062613954,
1590,,Artificial Powerplant,,,Germany,Hydro,Run-of-river,120.0,48.7391188543,12.3403388726,
1591,,Artificial Powerplant,,,Germany,Hydro,Reservoir,120.0,49.7201019314,10.8098908815,
1592,,Artificial Powerplant,,,Germany,Hydro,Run-of-river,120.0,52.121405251,10.5655821676,
1593,,Artificial Powerplant,,,Germany,Hydro,Run-of-river,120.0,47.3436616351,8.48440893944,
1594,,Artificial Powerplant,,,Germany,Hydro,Run-of-river,120.0,50.0559675416,7.18175824247,
1595,,Artificial Powerplant,,,Germany,Hydro,Run-of-river,120.0,50.0277396207,6.89943875686,
1596,,Artificial Powerplant,,,Germany,Hydro,Reservoir,120.0,49.9155792649,7.30741091881,
1597,,Artificial Powerplant,,,Germany,Hydro,Run-of-river,120.0,51.5439839622,9.4292942765,
1598,,Artificial Powerplant,,,Germany,Hydro,Reservoir,120.0,48.7440774307,11.6277906848,
1599,,Artificial Powerplant,,,Germany,Hydro,Reservoir,120.0,50.8540955375,7.76092989766,
1600,,Artificial Powerplant,,,Germany,Hydro,Reservoir,120.0,48.1882408994,12.3080854897,
1601,,Artificial Powerplant,,,Germany,Hydro,Reservoir,120.0,48.7429471304,9.02337272651,
1602,,Artificial Powerplant,,,Ireland,Hydro,Reservoir,120.0,52.8022407541,-6.00991387652,
1603,,Artificial Powerplant,,,Italy,Hydro,Reservoir,120.0,45.8179162433,7.53157371451,
1604,,Artificial Powerplant,,,Italy,Hydro,Reservoir,120.0,42.8626524266,14.3045392838,
1605,,Artificial Powerplant,,,Italy,Hydro,Reservoir,120.0,45.7029523271,8.57315548652,
1606,,Artificial Powerplant,,,Italy,Hydro,Reservoir,120.0,42.1768397205,14.0614710335,
1607,,Artificial Powerplant,,,Italy,Hydro,Reservoir,120.0,46.1404620998,10.261104396,
1608,,Artificial Powerplant,,,Italy,Hydro,Reservoir,120.0,45.8966248067,8.27571550944,
1609,,Artificial Powerplant,,,Italy,Hydro,Reservoir,120.0,37.836592949,14.456133929,
1610,,Artificial Powerplant,,,Italy,Hydro,Reservoir,120.0,37.2367788678,15.9094919714,
1611,,Artificial Powerplant,,,Italy,Hydro,Reservoir,120.0,40.0317741309,10.0108846344,
1612,,Artificial Powerplant,,,Italy,Hydro,Reservoir,120.0,39.9755926105,15.731417042,
1613,,Artificial Powerplant,,,Italy,Hydro,Reservoir,120.0,46.9577170812,11.8355297992,
1614,,Artificial Powerplant,,,Italy,Hydro,Reservoir,120.0,46.0752039681,8.9697880951,
1615,,Artificial Powerplant,,,Italy,Hydro,Reservoir,120.0,45.3738078411,11.6297444044,
1616,,Artificial Powerplant,,,Italy,Hydro,Reservoir,120.0,46.9152655124,9.13029104878,
1617,,Artificial Powerplant,,,Italy,Hydro,Reservoir,120.0,39.1687213059,8.69122211711,
1618,,Artificial Powerplant,,,Italy,Hydro,Reservoir,120.0,44.3945900431,7.48336730038,
1619,,Artificial Powerplant,,,Italy,Hydro,Reservoir,120.0,45.6764664451,10.6715485518,
1620,,Artificial Powerplant,,,Italy,Hydro,Reservoir,120.0,41.842087915,14.9669495693,
1621,,Artificial Powerplant,,,Italy,Hydro,Reservoir,120.0,45.0092084883,9.76637473775,
1622,,Artificial Powerplant,,,Italy,Hydro,Reservoir,120.0,45.8999584046,11.091045794,
1623,,Artificial Powerplant,,,Italy,Hydro,Reservoir,120.0,45.9055864904,10.0005934443,
1624,,Artificial Powerplant,,,Italy,Hydro,Reservoir,120.0,42.6255552359,11.664258066,
1625,,Artificial Powerplant,,,Italy,Hydro,Reservoir,120.0,46.1266156522,10.8136833122,
1626,,Artificial Powerplant,,,Italy,Hydro,Reservoir,120.0,45.5610017294,12.1319358372,
1627,,Artificial Powerplant,,,Italy,Hydro,Reservoir,120.0,45.9946647758,7.94048965845,
1628,,Artificial Powerplant,,,Italy,Hydro,Reservoir,120.0,46.9181487135,10.9176309595,
1629,,Artificial Powerplant,,,Italy,Hydro,Reservoir,120.0,45.3524901793,10.8377219209,
1630,,Artificial Powerplant,,,Italy,Hydro,Reservoir,120.0,46.2737450626,11.5509736987,
1631,,Artificial Powerplant,,,Italy,Hydro,Reservoir,120.0,45.6919043953,9.98133018382,
1632,,Artificial Powerplant,,,Italy,Hydro,Reservoir,120.0,42.4159551583,12.9698412386,
1633,,Artificial Powerplant,,,Italy,Hydro,Reservoir,120.0,41.6722431811,13.8661897571,
1634,,Artificial Powerplant,,,Italy,Hydro,Reservoir,120.0,46.2902679135,11.1357177715,
1635,,Artificial Powerplant,,,Italy,Hydro,Reservoir,120.0,44.6760772033,7.28772192107,
1636,,Artificial Powerplant,,,Italy,Hydro,Reservoir,120.0,43.4029616077,12.7722530557,
1637,,Artificial Powerplant,,,Italy,Hydro,Reservoir,120.0,46.301371368,10.441621098,
1638,,Artificial Powerplant,,,Italy,Hydro,Reservoir,120.0,40.8868173296,14.192296931,
1639,,Artificial Powerplant,,,Italy,Hydro,Reservoir,120.0,46.4429103312,10.0069779321,
1640,,Artificial Powerplant,,,Italy,Hydro,Reservoir,120.0,44.2490457643,7.597112431,
1641,,Artificial Powerplant,,,Italy,Hydro,Reservoir,120.0,46.4404625339,11.5635944657,
1642,,Artificial Powerplant,,,Italy,Hydro,Reservoir,120.0,47.3552976407,13.9770411394,
1643,,Artificial Powerplant,,,Italy,Hydro,Reservoir,120.0,46.2059651638,10.7435481583,
1644,,Artificial Powerplant,,,Italy,Hydro,Reservoir,120.0,44.9374812504,10.1957001699,
1645,,Artificial Powerplant,,,Italy,Hydro,Reservoir,120.0,46.1081759733,10.4572937758,
1646,,Artificial Powerplant,,,Italy,Hydro,Reservoir,120.0,46.5104390894,10.4425087163,
1647,,Artificial Powerplant,,,Italy,Hydro,Reservoir,120.0,45.9674847467,11.6218123397,
1648,,Artificial Powerplant,,,Italy,Hydro,Reservoir,120.0,46.0584396148,10.4432475152,
1649,,Artificial Powerplant,,,Italy,Hydro,Reservoir,120.0,44.9106723397,10.6019991863,
1650,,Artificial Powerplant,,,Italy,Hydro,Reservoir,120.0,46.130243762,9.4018143111,
1651,,Artificial Powerplant,,,Italy,Hydro,Reservoir,120.0,44.5051346384,6.16974712714,
1652,,Artificial Powerplant,,,Italy,Hydro,Reservoir,120.0,45.9328143653,10.0593817533,
1653,,Artificial Powerplant,,,Italy,Hydro,Reservoir,120.0,46.3994047632,9.71656890852,
1654,,Artificial Powerplant,,,Italy,Hydro,Reservoir,120.0,43.6677359509,12.4497892236,
1655,,Artificial Powerplant,,,Italy,Hydro,Reservoir,120.0,46.2707667318,11.2561049844,
1656,,Artificial Powerplant,,,Italy,Hydro,Reservoir,120.0,46.7216084899,11.2214320068,
1657,,Artificial Powerplant,,,Italy,Hydro,Reservoir,120.0,45.7969877539,12.438479566,
1658,,Artificial Powerplant,,,Italy,Hydro,Reservoir,120.0,46.1753750436,10.8475081384,
1659,,Artificial Powerplant,,,Italy,Hydro,Reservoir,120.0,39.671055661,9.80442811992,
1660,,Artificial Powerplant,,,Italy,Hydro,Reservoir,120.0,45.8939850462,10.4809448115,
1661,,Artificial Powerplant,,,Italy,Hydro,Reservoir,120.0,46.4904429652,8.10552909046,
1662,,Artificial Powerplant,,,Italy,Hydro,Reservoir,120.0,40.371358488,14.841420539,
1663,,Artificial Powerplant,,,Italy,Hydro,Reservoir,120.0,45.5904302289,11.6506843366,
1664,,Artificial Powerplant,,,Italy,Hydro,Reservoir,120.0,45.6500653088,9.80564502587,
1665,,Artificial Powerplant,,,Italy,Hydro,Reservoir,120.0,45.6745571107,9.54580584346,
1666,,Artificial Powerplant,,,Italy,Hydro,Reservoir,120.0,44.0068642534,6.73571312986,
1667,,Artificial Powerplant,,,Italy,Hydro,Reservoir,120.0,46.091388713,8.78459963286,
1668,,Artificial Powerplant,,,Italy,Hydro,Reservoir,120.0,46.3151222662,12.0357694029,
1669,,Artificial Powerplant,,,Italy,Hydro,Reservoir,120.0,39.2300908772,9.22656927635,
1670,,Artificial Powerplant,,,Italy,Hydro,Reservoir,120.0,45.1719483113,11.0047762658,
1671,,Artificial Powerplant,,,Italy,Hydro,Reservoir,120.0,47.1086325071,10.1781149048,
1672,,Artificial Powerplant,,,Italy,Hydro,Reservoir,120.0,46.595388794,9.99325502419,
1673,,Artificial Powerplant,,,Italy,Hydro,Reservoir,120.0,41.4345918629,14.2399948133,
1674,,Artificial Powerplant,,,Italy,Hydro,Reservoir,120.0,45.879999603,11.1115260399,
1675,,Artificial Powerplant,,,Italy,Hydro,Reservoir,120.0,46.3283485009,9.38160278879,
1676,,Artificial Powerplant,,,Italy,Hydro,Reservoir,120.0,43.5827730959,13.6711556162,
1677,,Artificial Powerplant,,,Italy,Hydro,Reservoir,120.0,36.2734825945,14.5990732826,
1678,,Artificial Powerplant,,,Italy,Hydro,Run-of-river,120.0,45.5049838813,8.92975590836,
1679,,Artificial Powerplant,,,Italy,Hydro,Reservoir,120.0,45.1950427176,11.2316489122,
1680,,Artificial Powerplant,,,Italy,Hydro,Reservoir,120.0,43.4469036277,7.27896934145,
1681,,Artificial Powerplant,,,Italy,Hydro,Reservoir,120.0,47.0580236609,11.3551545024,
1682,,Artificial Powerplant,,,Italy,Hydro,Reservoir,120.0,46.5969174782,9.91208760393,
1683,,Artificial Powerplant,,,Italy,Hydro,Reservoir,120.0,42.6146666331,12.6209824068,
1684,,Artificial Powerplant,,,Italy,Hydro,Reservoir,120.0,46.4436040828,9.88865974095,
1685,,Artificial Powerplant,,,Poland,Hydro,Run-of-river,120.0,49.6243401088,20.6564227005,
1686,,Artificial Powerplant,,,Poland,Hydro,Run-of-river,120.0,49.5668489794,20.4321756388,
1687,,Artificial Powerplant,,,Romania,Hydro,Run-of-river,120.0,46.4447405785,24.280933157,
1688,,Artificial Powerplant,,,Romania,Hydro,Reservoir,120.0,44.7444797031,24.0014637942,
1689,,Artificial Powerplant,,,Romania,Hydro,Run-of-river,120.0,46.1206518231,22.0999399938,
1690,,Artificial Powerplant,,,Romania,Hydro,Reservoir,120.0,46.3371538593,23.2410979543,
1691,,Artificial Powerplant,,,Romania,Hydro,Run-of-river,120.0,45.7612758368,23.2794996188,
1692,,Artificial Powerplant,,,Romania,Hydro,Reservoir,120.0,45.9155125907,25.0779871328,
1693,,Artificial Powerplant,,,Romania,Hydro,Run-of-river,120.0,44.9096007003,21.9408713093,
1694,,Artificial Powerplant,,,Romania,Hydro,Reservoir,120.0,45.3236714531,23.7537983777,
1695,,Artificial Powerplant,,,Romania,Hydro,Reservoir,120.0,45.360536774,23.6821694123,
1696,,Artificial Powerplant,,,Romania,Hydro,Run-of-river,120.0,47.5247970133,22.4054399303,
1697,,Artificial Powerplant,,,Romania,Hydro,Run-of-river,120.0,44.9240914906,22.8711833088,
1698,,Artificial Powerplant,,,Romania,Hydro,Run-of-river,120.0,47.5085366223,23.3836176737,
1699,,Artificial Powerplant,,,Romania,Hydro,Run-of-river,120.0,44.8966785591,23.171405612,
1700,,Artificial Powerplant,,,Romania,Hydro,Reservoir,120.0,45.2747485139,22.9606393408,
1701,,Artificial Powerplant,,,Romania,Hydro,Run-of-river,120.0,45.3029222032,25.3604379993,
1702,,Artificial Powerplant,,,Romania,Hydro,Reservoir,120.0,45.7628222472,23.7029525722,
1703,,Artificial Powerplant,,,Romania,Hydro,Reservoir,120.0,45.7479730184,23.291299175,
1704,,Artificial Powerplant,,,Romania,Hydro,Reservoir,120.0,46.9330770677,25.9757988731,
1705,,Artificial Powerplant,,,Romania,Hydro,Reservoir,120.0,45.3179097282,23.0731429221,
1706,,Artificial Powerplant,,,Romania,Hydro,Reservoir,120.0,43.6727342974,22.6549856134,
1707,,Artificial Powerplant,,,Romania,Hydro,Run-of-river,120.0,44.9611897764,23.1635498413,
1708,,Artificial Powerplant,,,Romania,Hydro,Run-of-river,120.0,44.5197605914,23.5164090425,
1709,,Artificial Powerplant,,,Romania,Hydro,Reservoir,120.0,45.0551767534,24.5556888717,
1710,,Artificial Powerplant,,,Romania,Hydro,Reservoir,120.0,44.722111409,23.1127881177,
1711,,Artificial Powerplant,,,Romania,Hydro,Run-of-river,120.0,44.7623518881,23.8296157841,
1712,,Artificial Powerplant,,,Spain,Hydro,Reservoir,120.0,42.7165145871,0.795302974247,
1713,,Artificial Powerplant,,,Spain,Hydro,Reservoir,120.0,41.5344312606,0.743853338221,
1714,,Artificial Powerplant,,,Spain,Hydro,Reservoir,120.0,41.960463944,-5.9347101009,
1715,,Artificial Powerplant,,,Spain,Hydro,Reservoir,120.0,38.8053361973,-5.82348851772,
1716,,Artificial Powerplant,,,Spain,Hydro,Reservoir,120.0,43.3590596845,-6.36525164709,
1717,,Artificial Powerplant,,,Spain,Hydro,Reservoir,120.0,42.946826707,1.40483269725,
1718,,Artificial Powerplant,,,Spain,Hydro,Reservoir,120.0,42.8886491941,-4.85931577209,
1719,,Artificial Powerplant,,,Spain,Hydro,Reservoir,120.0,40.0106670483,-6.64762633043,
1720,,Artificial Powerplant,,,Spain,Hydro,Reservoir,120.0,42.7640351569,1.11640375041,
1721,,Artificial Powerplant,,,Spain,Hydro,Reservoir,120.0,41.4939444956,0.350982846696,
1722,,Artificial Powerplant,,,Spain,Hydro,Run-of-river,120.0,43.4217851299,-6.38044755689,
1723,,Artificial Powerplant,,,Spain,Hydro,Reservoir,120.0,42.5359150212,-8.04323994513,
1724,,Artificial Powerplant,,,Spain,Hydro,Reservoir,120.0,42.8728835086,1.44952343835,
1725,,Artificial Powerplant,,,Spain,Hydro,Reservoir,120.0,42.2919228013,-7.2167449668,
