name,bus,sign,control,p_min_pu_fixed,capital_cost,p_nom_extendable,dispatch,p_nom_max,p_nom,p_nom_opt,p_nom_min,p_max_pu_fixed,efficiency,source,marginal_cost,obj
43 Solar,43,1.0,PQ,0.0,0.0,False,variable,,353.74991949,0.0,0.0,1.0,1.0,Solar,0.0,Generator 43 Solar
44 Solar,44,1.0,PQ,0.0,0.0,False,variable,,18.109255333,0.0,0.0,1.0,1.0,Solar,0.0,Generator 44 Solar
45 Solar,45,1.0,PQ,0.0,0.0,False,variable,,70.0175109464,0.0,0.0,1.0,1.0,Solar,0.0,Generator 45 Solar
46 Solar,46,1.0,PQ,0.0,0.0,False,variable,,1.07175626135,0.0,0.0,1.0,1.0,Solar,0.0,Generator 46 Solar
47 Solar,47,1.0,PQ,0.0,0.0,False,variable,,4.2372837398,0.0,0.0,1.0,1.0,Solar,0.0,Generator 47 Solar
48 Solar,48,1.0,PQ,0.0,0.0,False,variable,,8.24824619005,0.0,0.0,1.0,1.0,Solar,0.0,Generator 48 Solar
49 Solar,49,1.0,PQ,0.0,0.0,False,variable,,46.5241627454,0.0,0.0,1.0,1.0,Solar,0.0,Generator 49 Solar
50 Solar,50,1.0,PQ,0.0,0.0,False,variable,,83.2093251002,0.0,0.0,1.0,1.0,Solar,0.0,Generator 50 Solar
51 Solar,51,1.0,PQ,0.0,0.0,False,variable,,138.656703837,0.0,0.0,1.0,1.0,Solar,0.0,Generator 51 Solar
52 Solar,52,1.0,PQ,0.0,0.0,False,variable,,1.97138478892,0.0,0.0,1.0,1.0,Solar,0.0,Generator 52 Solar
53 Solar,53,1.0,PQ,0.0,0.0,False,variable,,89.3033261543,0.0,0.0,1.0,1.0,Solar,0.0,Generator 53 Solar
54 Solar,54,1.0,PQ,0.0,0.0,False,variable,,34.3866451864,0.0,0.0,1.0,1.0,Solar,0.0,Generator 54 Solar
55 Solar,55,1.0,PQ,0.0,0.0,False,variable,,21.9882319446,0.0,0.0,1.0,1.0,Solar,0.0,Generator 55 Solar
56 Solar,56,1.0,PQ,0.0,0.0,False,variable,,7.851474635,0.0,0.0,1.0,1.0,Solar,0.0,Generator 56 Solar
57 Solar,57,1.0,PQ,0.0,0.0,False,variable,,20.4131344418,0.0,0.0,1.0,1.0,Solar,0.0,Generator 57 Solar
58 Solar,58,1.0,PQ,0.0,0.0,False,variable,,95.6741241037,0.0,0.0,1.0,1.0,Solar,0.0,Generator 58 Solar
59 Solar,59,1.0,PQ,0.0,0.0,False,variable,,73.7017301475,0.0,0.0,1.0,1.0,Solar,0.0,Generator 59 Solar
60 Solar,60,1.0,PQ,0.0,0.0,False,variable,,16.8000329598,0.0,0.0,1.0,1.0,Solar,0.0,Generator 60 Solar
61 Solar,61,1.0,PQ,0.0,0.0,False,variable,,21.7006555566,0.0,0.0,1.0,1.0,Solar,0.0,Generator 61 Solar
62 Solar,62,1.0,PQ,0.0,0.0,False,variable,,52.2519894912,0.0,0.0,1.0,1.0,Solar,0.0,Generator 62 Solar
63 Solar,63,1.0,PQ,0.0,0.0,False,variable,,92.5313056152,0.0,0.0,1.0,1.0,Solar,0.0,Generator 63 Solar
64 Solar,64,1.0,PQ,0.0,0.0,False,variable,,51.2030403474,0.0,0.0,1.0,1.0,Solar,0.0,Generator 64 Solar
65 Solar,65,1.0,PQ,0.0,0.0,False,variable,,12.0460609183,0.0,0.0,1.0,1.0,Solar,0.0,Generator 65 Solar
66 Solar,66,1.0,PQ,0.0,0.0,False,variable,,333.240713549,0.0,0.0,1.0,1.0,Solar,0.0,Generator 66 Solar
67 Solar,67,1.0,PQ,0.0,0.0,False,variable,,24.0901334264,0.0,0.0,1.0,1.0,Solar,0.0,Generator 67 Solar
68 Solar,68,1.0,PQ,0.0,0.0,False,variable,,16.7679410735,0.0,0.0,1.0,1.0,Solar,0.0,Generator 68 Solar
69 Solar,69,1.0,PQ,0.0,0.0,False,variable,,22.7236074348,0.0,0.0,1.0,1.0,Solar,0.0,Generator 69 Solar
70 Solar,70,1.0,PQ,0.0,0.0,False,variable,,77.7788824224,0.0,0.0,1.0,1.0,Solar,0.0,Generator 70 Solar
71 Solar,71,1.0,PQ,0.0,0.0,False,variable,,311.531478723,0.0,0.0,1.0,1.0,Solar,0.0,Generator 71 Solar
72 Solar,72,1.0,PQ,0.0,0.0,False,variable,,225.895077556,0.0,0.0,1.0,1.0,Solar,0.0,Generator 72 Solar
73 Solar,73,1.0,PQ,0.0,0.0,False,variable,,187.03329549,0.0,0.0,1.0,1.0,Solar,0.0,Generator 73 Solar
74 Solar,74,1.0,PQ,0.0,0.0,False,variable,,196.319540523,0.0,0.0,1.0,1.0,Solar,0.0,Generator 74 Solar
75 Solar,75,1.0,PQ,0.0,0.0,False,variable,,221.61028526,0.0,0.0,1.0,1.0,Solar,0.0,Generator 75 Solar
76 Solar,76,1.0,PQ,0.0,0.0,False,variable,,70.9573205712,0.0,0.0,1.0,1.0,Solar,0.0,Generator 76 Solar
77 Solar,77,1.0,PQ,0.0,0.0,False,variable,,130.658812756,0.0,0.0,1.0,1.0,Solar,0.0,Generator 77 Solar
78 Solar,78,1.0,PQ,0.0,0.0,False,variable,,9.61911703077,0.0,0.0,1.0,1.0,Solar,0.0,Generator 78 Solar
79 Solar,79,1.0,PQ,0.0,0.0,False,variable,,144.173144792,0.0,0.0,1.0,1.0,Solar,0.0,Generator 79 Solar
80 Solar,80,1.0,PQ,0.0,0.0,False,variable,,31.5281734973,0.0,0.0,1.0,1.0,Solar,0.0,Generator 80 Solar
81 Solar,81,1.0,PQ,0.0,0.0,False,variable,,206.530507061,0.0,0.0,1.0,1.0,Solar,0.0,Generator 81 Solar
82 Solar,82,1.0,PQ,0.0,0.0,False,variable,,14.5958296028,0.0,0.0,1.0,1.0,Solar,0.0,Generator 82 Solar
83 Solar,83,1.0,PQ,0.0,0.0,False,variable,,33.5919508485,0.0,0.0,1.0,1.0,Solar,0.0,Generator 83 Solar
84 Solar,84,1.0,PQ,0.0,0.0,False,variable,,19.9066160338,0.0,0.0,1.0,1.0,Solar,0.0,Generator 84 Solar
85 Solar,85,1.0,PQ,0.0,0.0,False,variable,,124.79276844,0.0,0.0,1.0,1.0,Solar,0.0,Generator 85 Solar
86 Solar,86,1.0,PQ,0.0,0.0,False,variable,,4.76858208284,0.0,0.0,1.0,1.0,Solar,0.0,Generator 86 Solar
87 Solar,87,1.0,PQ,0.0,0.0,False,variable,,62.3607392668,0.0,0.0,1.0,1.0,Solar,0.0,Generator 87 Solar
88 Solar,88,1.0,PQ,0.0,0.0,False,variable,,6.6963630562,0.0,0.0,1.0,1.0,Solar,0.0,Generator 88 Solar
89 Solar,89,1.0,PQ,0.0,0.0,False,variable,,1.44219765883,0.0,0.0,1.0,1.0,Solar,0.0,Generator 89 Solar
90 Solar,90,1.0,PQ,0.0,0.0,False,variable,,67.0107243095,0.0,0.0,1.0,1.0,Solar,0.0,Generator 90 Solar
91 Solar,91,1.0,PQ,0.0,0.0,False,variable,,2.92956254393,0.0,0.0,1.0,1.0,Solar,0.0,Generator 91 Solar
92 Solar,92,1.0,PQ,0.0,0.0,False,variable,,41.4536269318,0.0,0.0,1.0,1.0,Solar,0.0,Generator 92 Solar
93 Solar,93,1.0,PQ,0.0,0.0,False,variable,,147.411862521,0.0,0.0,1.0,1.0,Solar,0.0,Generator 93 Solar
94 Solar,94,1.0,PQ,0.0,0.0,False,variable,,33.2261332475,0.0,0.0,1.0,1.0,Solar,0.0,Generator 94 Solar
95 Solar,95,1.0,PQ,0.0,0.0,False,variable,,35.4737528073,0.0,0.0,1.0,1.0,Solar,0.0,Generator 95 Solar
96 Solar,96,1.0,PQ,0.0,0.0,False,variable,,15.4341995369,0.0,0.0,1.0,1.0,Solar,0.0,Generator 96 Solar
97 Solar,97,1.0,PQ,0.0,0.0,False,variable,,56.5799768834,0.0,0.0,1.0,1.0,Solar,0.0,Generator 97 Solar
98 Solar,98,1.0,PQ,0.0,0.0,False,variable,,32.9000529725,0.0,0.0,1.0,1.0,Solar,0.0,Generator 98 Solar
99 Solar,99,1.0,PQ,0.0,0.0,False,variable,,35.5373199923,0.0,0.0,1.0,1.0,Solar,0.0,Generator 99 Solar
100 Solar,100,1.0,PQ,0.0,0.0,False,variable,,27.6554647284,0.0,0.0,1.0,1.0,Solar,0.0,Generator 100 Solar
101 Solar,101,1.0,PQ,0.0,0.0,False,variable,,107.751020916,0.0,0.0,1.0,1.0,Solar,0.0,Generator 101 Solar
102 Solar,102,1.0,PQ,0.0,0.0,False,variable,,117.477929908,0.0,0.0,1.0,1.0,Solar,0.0,Generator 102 Solar
103 Solar,103,1.0,PQ,0.0,0.0,False,variable,,8.03143681277,0.0,0.0,1.0,1.0,Solar,0.0,Generator 103 Solar
104 Solar,104,1.0,PQ,0.0,0.0,False,variable,,1.91170889739,0.0,0.0,1.0,1.0,Solar,0.0,Generator 104 Solar
105 Solar,105,1.0,PQ,0.0,0.0,False,variable,,23.106797237,0.0,0.0,1.0,1.0,Solar,0.0,Generator 105 Solar
106 Solar,106,1.0,PQ,0.0,0.0,False,variable,,6.92357646309,0.0,0.0,1.0,1.0,Solar,0.0,Generator 106 Solar
107 Solar,107,1.0,PQ,0.0,0.0,False,variable,,0.41012644569,0.0,0.0,1.0,1.0,Solar,0.0,Generator 107 Solar
108 Solar,108,1.0,PQ,0.0,0.0,False,variable,,5.82330902024,0.0,0.0,1.0,1.0,Solar,0.0,Generator 108 Solar
109 Solar,109,1.0,PQ,0.0,0.0,False,variable,,8.22123696677,0.0,0.0,1.0,1.0,Solar,0.0,Generator 109 Solar
110 Solar,110,1.0,PQ,0.0,0.0,False,variable,,49.6841456393,0.0,0.0,1.0,1.0,Solar,0.0,Generator 110 Solar
111 Solar,111,1.0,PQ,0.0,0.0,False,variable,,124.644958627,0.0,0.0,1.0,1.0,Solar,0.0,Generator 111 Solar
112 Solar,112,1.0,PQ,0.0,0.0,False,variable,,2.46235562264,0.0,0.0,1.0,1.0,Solar,0.0,Generator 112 Solar
113 Solar,113,1.0,PQ,0.0,0.0,False,variable,,3.98187682394,0.0,0.0,1.0,1.0,Solar,0.0,Generator 113 Solar
114 Solar,114,1.0,PQ,0.0,0.0,False,variable,,77.4207544893,0.0,0.0,1.0,1.0,Solar,0.0,Generator 114 Solar
115 Solar,115,1.0,PQ,0.0,0.0,False,variable,,22.7492516667,0.0,0.0,1.0,1.0,Solar,0.0,Generator 115 Solar
116 Solar,116,1.0,PQ,0.0,0.0,False,variable,,6.35573593199,0.0,0.0,1.0,1.0,Solar,0.0,Generator 116 Solar
117 Solar,117,1.0,PQ,0.0,0.0,False,variable,,9.5628257621,0.0,0.0,1.0,1.0,Solar,0.0,Generator 117 Solar
118 Solar,118,1.0,PQ,0.0,0.0,False,variable,,40.9622161483,0.0,0.0,1.0,1.0,Solar,0.0,Generator 118 Solar
119 Solar,119,1.0,PQ,0.0,0.0,False,variable,,23.2333611325,0.0,0.0,1.0,1.0,Solar,0.0,Generator 119 Solar
120 Solar,120,1.0,PQ,0.0,0.0,False,variable,,54.0104355069,0.0,0.0,1.0,1.0,Solar,0.0,Generator 120 Solar
121 Solar,121,1.0,PQ,0.0,0.0,False,variable,,14.8007406566,0.0,0.0,1.0,1.0,Solar,0.0,Generator 121 Solar
122 Solar,122,1.0,PQ,0.0,0.0,False,variable,,40.4619300462,0.0,0.0,1.0,1.0,Solar,0.0,Generator 122 Solar
123 Solar,123,1.0,PQ,0.0,0.0,False,variable,,4.10294432398,0.0,0.0,1.0,1.0,Solar,0.0,Generator 123 Solar
124 Solar,124,1.0,PQ,0.0,0.0,False,variable,,0.28007440747,0.0,0.0,1.0,1.0,Solar,0.0,Generator 124 Solar
125 Solar,125,1.0,PQ,0.0,0.0,False,variable,,3.74089149564,0.0,0.0,1.0,1.0,Solar,0.0,Generator 125 Solar
126 Solar,126,1.0,PQ,0.0,0.0,False,variable,,36.6794038745,0.0,0.0,1.0,1.0,Solar,0.0,Generator 126 Solar
127 Solar,127,1.0,PQ,0.0,0.0,False,variable,,17.9977750835,0.0,0.0,1.0,1.0,Solar,0.0,Generator 127 Solar
128 Solar,128,1.0,PQ,0.0,0.0,False,variable,,50.2424715376,0.0,0.0,1.0,1.0,Solar,0.0,Generator 128 Solar
129 Solar,129,1.0,PQ,0.0,0.0,False,variable,,7.35508615943,0.0,0.0,1.0,1.0,Solar,0.0,Generator 129 Solar
130 Solar,130,1.0,PQ,0.0,0.0,False,variable,,17.3907053342,0.0,0.0,1.0,1.0,Solar,0.0,Generator 130 Solar
131 Solar,131,1.0,PQ,0.0,0.0,False,variable,,4.98474325407,0.0,0.0,1.0,1.0,Solar,0.0,Generator 131 Solar
132 Solar,132,1.0,PQ,0.0,0.0,False,variable,,15.3779759221,0.0,0.0,1.0,1.0,Solar,0.0,Generator 132 Solar
133 Solar,133,1.0,PQ,0.0,0.0,False,variable,,5.42498307762,0.0,0.0,1.0,1.0,Solar,0.0,Generator 133 Solar
134 Solar,134,1.0,PQ,0.0,0.0,False,variable,,8.69466497018,0.0,0.0,1.0,1.0,Solar,0.0,Generator 134 Solar
135 Solar,135,1.0,PQ,0.0,0.0,False,variable,,24.6273737667,0.0,0.0,1.0,1.0,Solar,0.0,Generator 135 Solar
136 Solar,136,1.0,PQ,0.0,0.0,False,variable,,25.0011985808,0.0,0.0,1.0,1.0,Solar,0.0,Generator 136 Solar
137 Solar,137,1.0,PQ,0.0,0.0,False,variable,,167.262339034,0.0,0.0,1.0,1.0,Solar,0.0,Generator 137 Solar
138 Solar,138,1.0,PQ,0.0,0.0,False,variable,,9.02024975465,0.0,0.0,1.0,1.0,Solar,0.0,Generator 138 Solar
139 Solar,139,1.0,PQ,0.0,0.0,False,variable,,5.3239682708,0.0,0.0,1.0,1.0,Solar,0.0,Generator 139 Solar
140 Solar,140,1.0,PQ,0.0,0.0,False,variable,,8.64058594329,0.0,0.0,1.0,1.0,Solar,0.0,Generator 140 Solar
141 Solar,141,1.0,PQ,0.0,0.0,False,variable,,4.24036671894,0.0,0.0,1.0,1.0,Solar,0.0,Generator 141 Solar
142 Solar,142,1.0,PQ,0.0,0.0,False,variable,,5.48265781118,0.0,0.0,1.0,1.0,Solar,0.0,Generator 142 Solar
143 Solar,143,1.0,PQ,0.0,0.0,False,variable,,5.61838718925,0.0,0.0,1.0,1.0,Solar,0.0,Generator 143 Solar
144 Solar,144,1.0,PQ,0.0,0.0,False,variable,,1.64665650875,0.0,0.0,1.0,1.0,Solar,0.0,Generator 144 Solar
145 Solar,145,1.0,PQ,0.0,0.0,False,variable,,6.64233999465,0.0,0.0,1.0,1.0,Solar,0.0,Generator 145 Solar
146 Solar,146,1.0,PQ,0.0,0.0,False,variable,,4.69425027908,0.0,0.0,1.0,1.0,Solar,0.0,Generator 146 Solar
147 Solar,147,1.0,PQ,0.0,0.0,False,variable,,17.4251780797,0.0,0.0,1.0,1.0,Solar,0.0,Generator 147 Solar
148 Solar,148,1.0,PQ,0.0,0.0,False,variable,,7.31658969484,0.0,0.0,1.0,1.0,Solar,0.0,Generator 148 Solar
149 Solar,149,1.0,PQ,0.0,0.0,False,variable,,57.0052733599,0.0,0.0,1.0,1.0,Solar,0.0,Generator 149 Solar
150 Solar,150,1.0,PQ,0.0,0.0,False,variable,,10.4017009936,0.0,0.0,1.0,1.0,Solar,0.0,Generator 150 Solar
151 Solar,151,1.0,PQ,0.0,0.0,False,variable,,8.80676585729,0.0,0.0,1.0,1.0,Solar,0.0,Generator 151 Solar
152 Solar,152,1.0,PQ,0.0,0.0,False,variable,,60.110338184,0.0,0.0,1.0,1.0,Solar,0.0,Generator 152 Solar
153 Solar,153,1.0,PQ,0.0,0.0,False,variable,,104.74456804,0.0,0.0,1.0,1.0,Solar,0.0,Generator 153 Solar
154 Solar,154,1.0,PQ,0.0,0.0,False,variable,,10.7847831315,0.0,0.0,1.0,1.0,Solar,0.0,Generator 154 Solar
155 Solar,155,1.0,PQ,0.0,0.0,False,variable,,28.0700011552,0.0,0.0,1.0,1.0,Solar,0.0,Generator 155 Solar
156 Solar,156,1.0,PQ,0.0,0.0,False,variable,,33.8973218041,0.0,0.0,1.0,1.0,Solar,0.0,Generator 156 Solar
157 Solar,157,1.0,PQ,0.0,0.0,False,variable,,60.3181664207,0.0,0.0,1.0,1.0,Solar,0.0,Generator 157 Solar
158 Solar,158,1.0,PQ,0.0,0.0,False,variable,,23.0754560989,0.0,0.0,1.0,1.0,Solar,0.0,Generator 158 Solar
159 Solar,159,1.0,PQ,0.0,0.0,False,variable,,21.6686190593,0.0,0.0,1.0,1.0,Solar,0.0,Generator 159 Solar
160 Solar,160,1.0,PQ,0.0,0.0,False,variable,,0.305835241712,0.0,0.0,1.0,1.0,Solar,0.0,Generator 160 Solar
161 Solar,161,1.0,PQ,0.0,0.0,False,variable,,58.8342536068,0.0,0.0,1.0,1.0,Solar,0.0,Generator 161 Solar
162 Solar,162,1.0,PQ,0.0,0.0,False,variable,,7.95050788725,0.0,0.0,1.0,1.0,Solar,0.0,Generator 162 Solar
163 Solar,163,1.0,PQ,0.0,0.0,False,variable,,17.0812381968,0.0,0.0,1.0,1.0,Solar,0.0,Generator 163 Solar
164 Solar,164,1.0,PQ,0.0,0.0,False,variable,,20.2138386213,0.0,0.0,1.0,1.0,Solar,0.0,Generator 164 Solar
165 Solar,165,1.0,PQ,0.0,0.0,False,variable,,10.5944563681,0.0,0.0,1.0,1.0,Solar,0.0,Generator 165 Solar
166 Solar,166,1.0,PQ,0.0,0.0,False,variable,,24.9436805851,0.0,0.0,1.0,1.0,Solar,0.0,Generator 166 Solar
167 Solar,167,1.0,PQ,0.0,0.0,False,variable,,10.342444651,0.0,0.0,1.0,1.0,Solar,0.0,Generator 167 Solar
168 Solar,168,1.0,PQ,0.0,0.0,False,variable,,23.4481282432,0.0,0.0,1.0,1.0,Solar,0.0,Generator 168 Solar
169 Solar,169,1.0,PQ,0.0,0.0,False,variable,,1.69634454221,0.0,0.0,1.0,1.0,Solar,0.0,Generator 169 Solar
170 Solar,170,1.0,PQ,0.0,0.0,False,variable,,4.09106278776,0.0,0.0,1.0,1.0,Solar,0.0,Generator 170 Solar
171 Solar,171,1.0,PQ,0.0,0.0,False,variable,,9.55285315187,0.0,0.0,1.0,1.0,Solar,0.0,Generator 171 Solar
172 Solar,172,1.0,PQ,0.0,0.0,False,variable,,2.73384755799,0.0,0.0,1.0,1.0,Solar,0.0,Generator 172 Solar
173 Solar,173,1.0,PQ,0.0,0.0,False,variable,,9.79416277801,0.0,0.0,1.0,1.0,Solar,0.0,Generator 173 Solar
174 Solar,174,1.0,PQ,0.0,0.0,False,variable,,8.97547873388,0.0,0.0,1.0,1.0,Solar,0.0,Generator 174 Solar
175 Solar,175,1.0,PQ,0.0,0.0,False,variable,,3.0209086682,0.0,0.0,1.0,1.0,Solar,0.0,Generator 175 Solar
176 Solar,176,1.0,PQ,0.0,0.0,False,variable,,14.397756949,0.0,0.0,1.0,1.0,Solar,0.0,Generator 176 Solar
177 Solar,177,1.0,PQ,0.0,0.0,False,variable,,92.1266570607,0.0,0.0,1.0,1.0,Solar,0.0,Generator 177 Solar
178 Solar,178,1.0,PQ,0.0,0.0,False,variable,,20.4940339831,0.0,0.0,1.0,1.0,Solar,0.0,Generator 178 Solar
179 Solar,179,1.0,PQ,0.0,0.0,False,variable,,168.725066736,0.0,0.0,1.0,1.0,Solar,0.0,Generator 179 Solar
180 Solar,180,1.0,PQ,0.0,0.0,False,variable,,143.19531538,0.0,0.0,1.0,1.0,Solar,0.0,Generator 180 Solar
181 Solar,181,1.0,PQ,0.0,0.0,False,variable,,66.8849766947,0.0,0.0,1.0,1.0,Solar,0.0,Generator 181 Solar
182 Solar,182,1.0,PQ,0.0,0.0,False,variable,,14.5168971293,0.0,0.0,1.0,1.0,Solar,0.0,Generator 182 Solar
183 Solar,183,1.0,PQ,0.0,0.0,False,variable,,41.724499019,0.0,0.0,1.0,1.0,Solar,0.0,Generator 183 Solar
184 Solar,184,1.0,PQ,0.0,0.0,False,variable,,10.504075546,0.0,0.0,1.0,1.0,Solar,0.0,Generator 184 Solar
185 Solar,185,1.0,PQ,0.0,0.0,False,variable,,8.79946068281,0.0,0.0,1.0,1.0,Solar,0.0,Generator 185 Solar
186 Solar,186,1.0,PQ,0.0,0.0,False,variable,,2.2370166695,0.0,0.0,1.0,1.0,Solar,0.0,Generator 186 Solar
187 Solar,187,1.0,PQ,0.0,0.0,False,variable,,4.37161023973,0.0,0.0,1.0,1.0,Solar,0.0,Generator 187 Solar
188 Solar,188,1.0,PQ,0.0,0.0,False,variable,,1.51393860733,0.0,0.0,1.0,1.0,Solar,0.0,Generator 188 Solar
189 Solar,189,1.0,PQ,0.0,0.0,False,variable,,82.7284335995,0.0,0.0,1.0,1.0,Solar,0.0,Generator 189 Solar
190 Solar,190,1.0,PQ,0.0,0.0,False,variable,,167.851428245,0.0,0.0,1.0,1.0,Solar,0.0,Generator 190 Solar
191 Solar,191,1.0,PQ,0.0,0.0,False,variable,,2.60136537283,0.0,0.0,1.0,1.0,Solar,0.0,Generator 191 Solar
192 Solar,192,1.0,PQ,0.0,0.0,False,variable,,74.6690211499,0.0,0.0,1.0,1.0,Solar,0.0,Generator 192 Solar
193 Solar,193,1.0,PQ,0.0,0.0,False,variable,,2.35458726228,0.0,0.0,1.0,1.0,Solar,0.0,Generator 193 Solar
194 Solar,194,1.0,PQ,0.0,0.0,False,variable,,1.4024835931,0.0,0.0,1.0,1.0,Solar,0.0,Generator 194 Solar
195 Solar,195,1.0,PQ,0.0,0.0,False,variable,,0.641656142553,0.0,0.0,1.0,1.0,Solar,0.0,Generator 195 Solar
196 Solar,196,1.0,PQ,0.0,0.0,False,variable,,1.26204967217,0.0,0.0,1.0,1.0,Solar,0.0,Generator 196 Solar
197 Solar,197,1.0,PQ,0.0,0.0,False,variable,,42.4470920319,0.0,0.0,1.0,1.0,Solar,0.0,Generator 197 Solar
198 Solar,198,1.0,PQ,0.0,0.0,False,variable,,2.56440442011,0.0,0.0,1.0,1.0,Solar,0.0,Generator 198 Solar
199 Solar,199,1.0,PQ,0.0,0.0,False,variable,,4.46512803704,0.0,0.0,1.0,1.0,Solar,0.0,Generator 199 Solar
200 Solar,200,1.0,PQ,0.0,0.0,False,variable,,3.15903474659,0.0,0.0,1.0,1.0,Solar,0.0,Generator 200 Solar
201 Solar,201,1.0,PQ,0.0,0.0,False,variable,,20.9206136733,0.0,0.0,1.0,1.0,Solar,0.0,Generator 201 Solar
202 Solar,202,1.0,PQ,0.0,0.0,False,variable,,57.251192668,0.0,0.0,1.0,1.0,Solar,0.0,Generator 202 Solar
203 Solar,203,1.0,PQ,0.0,0.0,False,variable,,81.8425551363,0.0,0.0,1.0,1.0,Solar,0.0,Generator 203 Solar
204 Solar,204,1.0,PQ,0.0,0.0,False,variable,,53.7860908099,0.0,0.0,1.0,1.0,Solar,0.0,Generator 204 Solar
205 Solar,205,1.0,PQ,0.0,0.0,False,variable,,8.87791790864,0.0,0.0,1.0,1.0,Solar,0.0,Generator 205 Solar
206 Solar,206,1.0,PQ,0.0,0.0,False,variable,,3.47066574796,0.0,0.0,1.0,1.0,Solar,0.0,Generator 206 Solar
207 Solar,207,1.0,PQ,0.0,0.0,False,variable,,39.7587207735,0.0,0.0,1.0,1.0,Solar,0.0,Generator 207 Solar
208 Solar,208,1.0,PQ,0.0,0.0,False,variable,,26.4902637132,0.0,0.0,1.0,1.0,Solar,0.0,Generator 208 Solar
209 Solar,209,1.0,PQ,0.0,0.0,False,variable,,73.9831963995,0.0,0.0,1.0,1.0,Solar,0.0,Generator 209 Solar
210 Solar,210,1.0,PQ,0.0,0.0,False,variable,,12.5619974661,0.0,0.0,1.0,1.0,Solar,0.0,Generator 210 Solar
211 Solar,211,1.0,PQ,0.0,0.0,False,variable,,206.426365323,0.0,0.0,1.0,1.0,Solar,0.0,Generator 211 Solar
212 Solar,212,1.0,PQ,0.0,0.0,False,variable,,66.2186037559,0.0,0.0,1.0,1.0,Solar,0.0,Generator 212 Solar
213 Solar,213,1.0,PQ,0.0,0.0,False,variable,,45.8310669742,0.0,0.0,1.0,1.0,Solar,0.0,Generator 213 Solar
214 Solar,214,1.0,PQ,0.0,0.0,False,variable,,14.4956386235,0.0,0.0,1.0,1.0,Solar,0.0,Generator 214 Solar
215 Solar,215,1.0,PQ,0.0,0.0,False,variable,,33.1711265931,0.0,0.0,1.0,1.0,Solar,0.0,Generator 215 Solar
216 Solar,216,1.0,PQ,0.0,0.0,False,variable,,7.54968638183,0.0,0.0,1.0,1.0,Solar,0.0,Generator 216 Solar
217 Solar,217,1.0,PQ,0.0,0.0,False,variable,,34.8299712691,0.0,0.0,1.0,1.0,Solar,0.0,Generator 217 Solar
218 Solar,218,1.0,PQ,0.0,0.0,False,variable,,42.1238860735,0.0,0.0,1.0,1.0,Solar,0.0,Generator 218 Solar
219 Solar,219,1.0,PQ,0.0,0.0,False,variable,,70.3070525321,0.0,0.0,1.0,1.0,Solar,0.0,Generator 219 Solar
220 Solar,220,1.0,PQ,0.0,0.0,False,variable,,2.10916324877,0.0,0.0,1.0,1.0,Solar,0.0,Generator 220 Solar
221 Solar,221,1.0,PQ,0.0,0.0,False,variable,,98.8690654262,0.0,0.0,1.0,1.0,Solar,0.0,Generator 221 Solar
222 Solar,222,1.0,PQ,0.0,0.0,False,variable,,14.122020688,0.0,0.0,1.0,1.0,Solar,0.0,Generator 222 Solar
223 Solar,223,1.0,PQ,0.0,0.0,False,variable,,100.78722622,0.0,0.0,1.0,1.0,Solar,0.0,Generator 223 Solar
224 Solar,224,1.0,PQ,0.0,0.0,False,variable,,100.359380403,0.0,0.0,1.0,1.0,Solar,0.0,Generator 224 Solar
225 Solar,225,1.0,PQ,0.0,0.0,False,variable,,207.704183517,0.0,0.0,1.0,1.0,Solar,0.0,Generator 225 Solar
226 Solar,226,1.0,PQ,0.0,0.0,False,variable,,24.7958665209,0.0,0.0,1.0,1.0,Solar,0.0,Generator 226 Solar
227 Solar,227,1.0,PQ,0.0,0.0,False,variable,,58.5652251364,0.0,0.0,1.0,1.0,Solar,0.0,Generator 227 Solar
228 Solar,228,1.0,PQ,0.0,0.0,False,variable,,46.2685254534,0.0,0.0,1.0,1.0,Solar,0.0,Generator 228 Solar
229 Solar,229,1.0,PQ,0.0,0.0,False,variable,,19.262459069,0.0,0.0,1.0,1.0,Solar,0.0,Generator 229 Solar
230 Solar,230,1.0,PQ,0.0,0.0,False,variable,,48.8094733141,0.0,0.0,1.0,1.0,Solar,0.0,Generator 230 Solar
231 Solar,231,1.0,PQ,0.0,0.0,False,variable,,1.20659307046,0.0,0.0,1.0,1.0,Solar,0.0,Generator 231 Solar
232 Solar,232,1.0,PQ,0.0,0.0,False,variable,,22.7201498424,0.0,0.0,1.0,1.0,Solar,0.0,Generator 232 Solar
233 Solar,233,1.0,PQ,0.0,0.0,False,variable,,102.401599349,0.0,0.0,1.0,1.0,Solar,0.0,Generator 233 Solar
234 Solar,234,1.0,PQ,0.0,0.0,False,variable,,121.170735352,0.0,0.0,1.0,1.0,Solar,0.0,Generator 234 Solar
235 Solar,235,1.0,PQ,0.0,0.0,False,variable,,20.3436902521,0.0,0.0,1.0,1.0,Solar,0.0,Generator 235 Solar
236 Solar,236,1.0,PQ,0.0,0.0,False,variable,,12.7993068234,0.0,0.0,1.0,1.0,Solar,0.0,Generator 236 Solar
237 Solar,237,1.0,PQ,0.0,0.0,False,variable,,4.66231237439,0.0,0.0,1.0,1.0,Solar,0.0,Generator 237 Solar
238 Solar,238,1.0,PQ,0.0,0.0,False,variable,,51.5062003973,0.0,0.0,1.0,1.0,Solar,0.0,Generator 238 Solar
