,VIC,VIC,SA,SA,NSW,NSW
2011-07-11 20:00:00,0.532,0.0,0.15,0.0,0.122,0.0
2011-07-11 21:00:00,0.538,0.0,0.156,0.0,0.108,0.0
2011-07-11 22:00:00,0.585,0.002,0.153,0.0,0.095,0.039
2011-07-11 23:00:00,0.578,0.067,0.154,0.038,0.071,0.202
2011-07-12 00:00:00,0.558,0.157,0.129,0.116,0.057,0.356
2011-07-12 01:00:00,0.683,0.24,0.116,0.195,0.065,0.463
2011-07-12 02:00:00,0.725,0.268,0.107,0.243,0.079,0.528
2011-07-12 03:00:00,0.733,0.242,0.094,0.257,0.085,0.546
2011-07-12 04:00:00,0.694,0.211,0.08,0.238,0.088,0.508
2011-07-12 05:00:00,0.637,0.153,0.067,0.193,0.086,0.421
2011-07-12 06:00:00,0.593,0.116,0.057,0.13,0.086,0.291
2011-07-12 07:00:00,0.566,0.047,0.054,0.076,0.095,0.166
2011-07-12 08:00:00,0.555,0.0,0.062,0.011,0.11,0.0
2011-07-12 09:00:00,0.562,0.0,0.08,0.0,0.118,0.0
2011-07-12 10:00:00,0.58,0.0,0.111,0.0,0.117,0.0
2011-07-12 11:00:00,0.571,0.0,0.135,0.0,0.117,0.0
2011-07-12 12:00:00,0.561,0.0,0.152,0.0,0.111,0.0
2011-07-12 13:00:00,0.555,0.0,0.15,0.0,0.11,0.0
2011-07-12 14:00:00,0.564,0.0,0.145,0.0,0.112,0.0
2011-07-12 15:00:00,0.577,0.0,0.138,0.0,0.11,0.0
2011-07-12 16:00:00,0.584,0.0,0.131,0.0,0.109,0.0
2011-07-12 17:00:00,0.569,0.0,0.119,0.0,0.111,0.0
2011-07-12 18:00:00,0.566,0.0,0.109,0.0,0.108,0.0
2011-07-12 19:00:00,0.571,0.0,0.098,0.0,0.106,0.0
2011-07-12 20:00:00,0.57,0.0,0.088,0.0,0.104,0.0
2011-07-12 21:00:00,0.561,0.0,0.084,0.0,0.105,0.0
2011-07-12 22:00:00,0.521,0.001,0.082,0.0,0.106,0.009
2011-07-12 23:00:00,0.514,0.033,0.08,0.009,0.094,0.051
2011-07-13 00:00:00,0.507,0.101,0.073,0.046,0.09,0.096
2011-07-13 01:00:00,0.542,0.19,0.062,0.094,0.103,0.136
2011-07-13 02:00:00,0.572,0.301,0.057,0.151,0.119,0.162
2011-07-13 03:00:00,0.581,0.33,0.051,0.189,0.13,0.166
2011-07-13 04:00:00,0.588,0.321,0.046,0.193,0.135,0.154
2011-07-13 05:00:00,0.581,0.3,0.043,0.162,0.136,0.133
2011-07-13 06:00:00,0.561,0.22,0.043,0.109,0.128,0.088
2011-07-13 07:00:00,0.529,0.16,0.048,0.06,0.122,0.034
2011-07-13 08:00:00,0.51,0.0,0.057,0.012,0.129,0.0
2011-07-13 09:00:00,0.495,0.0,0.072,0.0,0.141,0.0
2011-07-13 10:00:00,0.472,0.0,0.064,0.0,0.158,0.0
2011-07-13 11:00:00,0.47,0.0,0.072,0.0,0.162,0.0
2011-07-13 12:00:00,0.475,0.0,0.079,0.0,0.161,0.0
2011-07-13 13:00:00,0.472,0.0,0.087,0.0,0.16,0.0
2011-07-13 14:00:00,0.457,0.0,0.096,0.0,0.163,0.0
2011-07-13 15:00:00,0.435,0.0,0.101,0.0,0.166,0.0
2011-07-13 16:00:00,0.415,0.0,0.107,0.0,0.164,0.0
2011-07-13 17:00:00,0.405,0.0,0.117,0.0,0.164,0.0
2011-07-13 18:00:00,0.397,0.0,0.13,0.0,0.161,0.0
2011-07-13 19:00:00,0.392,0.0,0.142,0.0,0.161,0.0
2011-07-13 20:00:00,0.384,0.0,0.163,0.0,0.165,0.0
2011-07-13 21:00:00,0.375,0.0,0.176,0.0,0.174,0.0
2011-07-13 22:00:00,0.284,0.004,0.12,0.0,0.162,0.017
2011-07-13 23:00:00,0.23,0.123,0.128,0.027,0.141,0.13
2011-07-14 00:00:00,0.18,0.284,0.124,0.103,0.132,0.27
2011-07-14 01:00:00,0.184,0.405,0.142,0.19,0.155,0.376
2011-07-14 02:00:00,0.183,0.459,0.161,0.26,0.17,0.454
2011-07-14 03:00:00,0.183,0.465,0.153,0.315,0.17,0.482
2011-07-14 04:00:00,0.173,0.363,0.136,0.303,0.169,0.429
2011-07-14 05:00:00,0.167,0.275,0.134,0.264,0.175,0.364
2011-07-14 06:00:00,0.157,0.193,0.145,0.192,0.182,0.279
2011-07-14 07:00:00,0.146,0.167,0.16,0.085,0.176,0.173
2011-07-14 08:00:00,0.143,0.0,0.181,0.019,0.19,0.0
2011-07-14 09:00:00,0.141,0.0,0.216,0.0,0.222,0.0
2011-07-14 10:00:00,0.101,0.0,0.188,0.0,0.194,0.0
2011-07-14 11:00:00,0.102,0.0,0.216,0.0,0.222,0.0
2011-07-14 12:00:00,0.101,0.0,0.242,0.0,0.251,0.0
2011-07-14 13:00:00,0.104,0.0,0.251,0.0,0.278,0.0
2011-07-14 14:00:00,0.101,0.0,0.263,0.0,0.297,0.0
2011-07-14 15:00:00,0.096,0.0,0.264,0.0,0.306,0.0
2011-07-14 16:00:00,0.088,0.0,0.265,0.0,0.307,0.0
2011-07-14 17:00:00,0.088,0.0,0.263,0.0,0.324,0.0
2011-07-14 18:00:00,0.082,0.0,0.258,0.0,0.333,0.0
2011-07-14 19:00:00,0.082,0.0,0.252,0.0,0.346,0.0
2011-07-14 20:00:00,0.082,0.0,0.256,0.0,0.351,0.0
2011-07-14 21:00:00,0.081,0.0,0.264,0.0,0.351,0.0
2011-07-14 22:00:00,0.072,0.005,0.221,0.0,0.289,0.03
2011-07-14 23:00:00,0.061,0.14,0.214,0.036,0.228,0.193
2011-07-15 00:00:00,0.033,0.338,0.183,0.146,0.16,0.37
2011-07-15 01:00:00,0.032,0.493,0.183,0.259,0.157,0.491
2011-07-15 02:00:00,0.033,0.591,0.17,0.343,0.146,0.552
2011-07-15 03:00:00,0.037,0.614,0.136,0.36,0.141,0.553
2011-07-15 04:00:00,0.041,0.583,0.109,0.344,0.139,0.517
2011-07-15 05:00:00,0.052,0.505,0.093,0.285,0.145,0.434
2011-07-15 06:00:00,0.067,0.395,0.085,0.21,0.147,0.308
2011-07-15 07:00:00,0.084,0.296,0.085,0.133,0.144,0.176
2011-07-15 08:00:00,0.111,0.0,0.106,0.035,0.173,0.0
2011-07-15 09:00:00,0.144,0.0,0.148,0.0,0.219,0.0
2011-07-15 10:00:00,0.152,0.0,0.157,0.0,0.228,0.0
2011-07-15 11:00:00,0.173,0.0,0.195,0.0,0.256,0.0
2011-07-15 12:00:00,0.179,0.0,0.224,0.0,0.274,0.0
2011-07-15 13:00:00,0.185,0.0,0.238,0.0,0.281,0.0
2011-07-15 14:00:00,0.19,0.0,0.252,0.0,0.281,0.0
2011-07-15 15:00:00,0.196,0.0,0.26,0.0,0.277,0.0
2011-07-15 16:00:00,0.203,0.0,0.265,0.0,0.262,0.0
2011-07-15 17:00:00,0.217,0.0,0.269,0.0,0.249,0.0
2011-07-15 18:00:00,0.22,0.0,0.267,0.0,0.239,0.0
2011-07-15 19:00:00,0.228,0.0,0.269,0.0,0.231,0.0
2011-07-15 20:00:00,0.241,0.0,0.271,0.0,0.231,0.0
2011-07-15 21:00:00,0.245,0.0,0.268,0.0,0.23,0.0
2011-07-15 22:00:00,0.23,0.005,0.264,0.0,0.198,0.007
2011-07-15 23:00:00,0.212,0.125,0.251,0.06,0.192,0.069
2011-07-16 00:00:00,0.158,0.299,0.222,0.209,0.166,0.148
2011-07-16 01:00:00,0.147,0.426,0.181,0.345,0.171,0.21
2011-07-16 02:00:00,0.148,0.498,0.18,0.441,0.162,0.244
2011-07-16 03:00:00,0.143,0.519,0.169,0.504,0.151,0.242
2011-07-16 04:00:00,0.141,0.468,0.159,0.508,0.135,0.208
2011-07-16 05:00:00,0.157,0.357,0.15,0.417,0.126,0.146
2011-07-16 06:00:00,0.177,0.233,0.14,0.312,0.117,0.086
2011-07-16 07:00:00,0.229,0.171,0.129,0.221,0.117,0.04
2011-07-16 08:00:00,0.288,0.0,0.131,0.077,0.121,0.0
2011-07-16 09:00:00,0.321,0.0,0.158,0.0,0.128,0.0
2011-07-16 10:00:00,0.356,0.0,0.2,0.0,0.129,0.0
2011-07-16 11:00:00,0.356,0.0,0.247,0.0,0.138,0.0
2011-07-16 12:00:00,0.359,0.0,0.273,0.0,0.139,0.0
2011-07-16 13:00:00,0.369,0.0,0.287,0.0,0.138,0.0
2011-07-16 14:00:00,0.37,0.0,0.303,0.0,0.135,0.0
2011-07-16 15:00:00,0.359,0.0,0.312,0.0,0.126,0.0
2011-07-16 16:00:00,0.351,0.0,0.323,0.0,0.122,0.0
2011-07-16 17:00:00,0.333,0.0,0.324,0.0,0.115,0.0
2011-07-16 18:00:00,0.309,0.0,0.319,0.0,0.105,0.0
2011-07-16 19:00:00,0.306,0.0,0.309,0.0,0.097,0.0
2011-07-16 20:00:00,0.306,0.0,0.299,0.0,0.089,0.0
2011-07-16 21:00:00,0.315,0.0,0.291,0.0,0.086,0.0
2011-07-16 22:00:00,0.321,0.003,0.245,0.0,0.061,0.011
2011-07-16 23:00:00,0.347,0.051,0.229,0.049,0.06,0.084
2011-07-17 00:00:00,0.361,0.12,0.19,0.162,0.053,0.183
2011-07-17 01:00:00,0.361,0.183,0.177,0.269,0.053,0.276
2011-07-17 02:00:00,0.351,0.233,0.178,0.342,0.054,0.336
2011-07-17 03:00:00,0.35,0.217,0.179,0.372,0.058,0.336
2011-07-17 04:00:00,0.324,0.205,0.173,0.371,0.062,0.32
2011-07-17 05:00:00,0.313,0.133,0.173,0.337,0.063,0.253
2011-07-17 06:00:00,0.311,0.075,0.172,0.268,0.067,0.199
2011-07-17 07:00:00,0.323,0.036,0.165,0.193,0.071,0.121
2011-07-17 08:00:00,0.339,0.0,0.163,0.067,0.082,0.0
2011-07-17 09:00:00,0.351,0.0,0.173,0.0,0.092,0.0
2011-07-17 10:00:00,0.278,0.0,0.19,0.0,0.08,0.0
2011-07-17 11:00:00,0.263,0.0,0.194,0.0,0.097,0.0
2011-07-17 12:00:00,0.257,0.0,0.194,0.0,0.107,0.0
2011-07-17 13:00:00,0.265,0.0,0.198,0.0,0.119,0.0
2011-07-17 14:00:00,0.262,0.0,0.191,0.0,0.134,0.0
2011-07-17 15:00:00,0.248,0.0,0.184,0.0,0.149,0.0
2011-07-17 16:00:00,0.231,0.0,0.18,0.0,0.163,0.0
2011-07-17 17:00:00,0.224,0.0,0.177,0.0,0.172,0.0
2011-07-17 18:00:00,0.221,0.0,0.179,0.0,0.179,0.0
2011-07-17 19:00:00,0.218,0.0,0.179,0.0,0.183,0.0
2011-07-17 20:00:00,0.216,0.0,0.178,0.0,0.185,0.0
2011-07-17 21:00:00,0.213,0.0,0.175,0.0,0.183,0.0
2011-07-17 22:00:00,0.245,0.001,0.182,0.0,0.179,0.022
2011-07-17 23:00:00,0.254,0.058,0.174,0.064,0.155,0.147
2011-07-18 00:00:00,0.231,0.132,0.136,0.207,0.124,0.294
2011-07-18 01:00:00,0.27,0.221,0.122,0.338,0.142,0.399
2011-07-18 02:00:00,0.292,0.247,0.138,0.421,0.173,0.462
2011-07-18 03:00:00,0.313,0.27,0.157,0.455,0.202,0.491
2011-07-18 04:00:00,0.337,0.233,0.156,0.436,0.231,0.458
2011-07-18 05:00:00,0.345,0.189,0.152,0.381,0.251,0.391
2011-07-18 06:00:00,0.345,0.131,0.149,0.303,0.255,0.29
2011-07-18 07:00:00,0.332,0.119,0.144,0.217,0.226,0.202
2011-07-18 08:00:00,0.325,0.0,0.161,0.085,0.22,0.0
2011-07-18 09:00:00,0.325,0.0,0.203,0.0,0.226,0.0
2011-07-18 10:00:00,0.326,0.0,0.233,0.0,0.253,0.0
2011-07-18 11:00:00,0.332,0.0,0.261,0.0,0.267,0.0
2011-07-18 12:00:00,0.333,0.0,0.274,0.0,0.275,0.0
2011-07-18 13:00:00,0.34,0.0,0.275,0.0,0.279,0.0
2011-07-18 14:00:00,0.344,0.0,0.271,0.0,0.279,0.0
2011-07-18 15:00:00,0.358,0.0,0.267,0.0,0.273,0.0
2011-07-18 16:00:00,0.364,0.0,0.264,0.0,0.273,0.0
2011-07-18 17:00:00,0.378,0.0,0.264,0.0,0.271,0.0
2011-07-18 18:00:00,0.39,0.0,0.263,0.0,0.27,0.0
2011-07-18 19:00:00,0.394,0.0,0.265,0.0,0.267,0.0
2011-07-18 20:00:00,0.405,0.0,0.268,0.0,0.272,0.0
2011-07-18 21:00:00,0.412,0.0,0.275,0.0,0.271,0.0
2011-07-18 22:00:00,0.429,0.002,0.288,0.001,0.241,0.03
2011-07-18 23:00:00,0.454,0.076,0.263,0.071,0.226,0.149
2011-07-19 00:00:00,0.47,0.177,0.212,0.231,0.228,0.28
2011-07-19 01:00:00,0.495,0.271,0.207,0.377,0.27,0.366
2011-07-19 02:00:00,0.469,0.281,0.207,0.462,0.298,0.397
2011-07-19 03:00:00,0.461,0.3,0.194,0.509,0.338,0.364
2011-07-19 04:00:00,0.445,0.273,0.172,0.504,0.361,0.332
2011-07-19 05:00:00,0.446,0.216,0.153,0.446,0.375,0.258
2011-07-19 06:00:00,0.439,0.183,0.144,0.368,0.37,0.172
2011-07-19 07:00:00,0.453,0.139,0.147,0.258,0.356,0.1
2011-07-19 08:00:00,0.48,0.0,0.173,0.104,0.348,0.0
2011-07-19 09:00:00,0.489,0.0,0.223,0.0,0.375,0.0
2011-07-19 10:00:00,0.46,0.0,0.268,0.0,0.389,0.0
2011-07-19 11:00:00,0.462,0.0,0.31,0.0,0.424,0.0
2011-07-19 12:00:00,0.474,0.0,0.332,0.0,0.443,0.0
2011-07-19 13:00:00,0.482,0.0,0.344,0.0,0.447,0.0
2011-07-19 14:00:00,0.49,0.0,0.346,0.0,0.453,0.0
2011-07-19 15:00:00,0.493,0.0,0.342,0.0,0.445,0.0
2011-07-19 16:00:00,0.502,0.0,0.34,0.0,0.437,0.0
2011-07-19 17:00:00,0.515,0.0,0.333,0.0,0.433,0.0
2011-07-19 18:00:00,0.525,0.0,0.319,0.0,0.427,0.0
2011-07-19 19:00:00,0.529,0.0,0.303,0.0,0.416,0.0
2011-07-19 20:00:00,0.539,0.0,0.29,0.0,0.411,0.0
2011-07-19 21:00:00,0.55,0.0,0.283,0.0,0.402,0.0
2011-07-19 22:00:00,0.561,0.003,0.285,0.001,0.39,0.026
2011-07-19 23:00:00,0.56,0.098,0.252,0.064,0.32,0.173
2011-07-20 00:00:00,0.556,0.234,0.185,0.215,0.291,0.344
2011-07-20 01:00:00,0.605,0.34,0.136,0.365,0.302,0.456
2011-07-20 02:00:00,0.617,0.374,0.124,0.477,0.31,0.506
2011-07-20 03:00:00,0.621,0.393,0.106,0.55,0.305,0.501
2011-07-20 04:00:00,0.619,0.369,0.087,0.558,0.299,0.452
2011-07-20 05:00:00,0.621,0.342,0.075,0.528,0.299,0.373
2011-07-20 06:00:00,0.611,0.274,0.071,0.438,0.298,0.277
2011-07-20 07:00:00,0.608,0.2,0.078,0.309,0.291,0.214
2011-07-20 08:00:00,0.627,0.0,0.105,0.137,0.327,0.0
2011-07-20 09:00:00,0.65,0.0,0.162,0.0,0.377,0.0
2011-07-20 10:00:00,0.634,0.0,0.2,0.0,0.392,0.0
2011-07-20 11:00:00,0.645,0.0,0.236,0.0,0.424,0.0
2011-07-20 12:00:00,0.65,0.0,0.259,0.0,0.429,0.0
2011-07-20 13:00:00,0.667,0.0,0.265,0.0,0.422,0.0
2011-07-20 14:00:00,0.67,0.0,0.266,0.0,0.4,0.0
2011-07-20 15:00:00,0.664,0.0,0.26,0.0,0.373,0.0
2011-07-20 16:00:00,0.65,0.0,0.252,0.0,0.353,0.0
2011-07-20 17:00:00,0.634,0.0,0.239,0.0,0.334,0.0
2011-07-20 18:00:00,0.599,0.0,0.231,0.0,0.319,0.0
2011-07-20 19:00:00,0.558,0.0,0.228,0.0,0.301,0.0
2011-07-20 20:00:00,0.531,0.0,0.23,0.0,0.286,0.0
2011-07-20 21:00:00,0.513,0.0,0.232,0.0,0.279,0.0
2011-07-20 22:00:00,0.511,0.003,0.232,0.001,0.287,0.034
2011-07-20 23:00:00,0.518,0.098,0.215,0.083,0.241,0.196
2011-07-21 00:00:00,0.494,0.241,0.156,0.265,0.192,0.367
2011-07-21 01:00:00,0.501,0.326,0.106,0.418,0.184,0.486
2011-07-21 02:00:00,0.483,0.379,0.09,0.527,0.186,0.536
2011-07-21 03:00:00,0.468,0.384,0.076,0.592,0.206,0.543
2011-07-21 04:00:00,0.476,0.344,0.068,0.606,0.235,0.5
2011-07-21 05:00:00,0.488,0.3,0.064,0.566,0.251,0.423
2011-07-21 06:00:00,0.496,0.22,0.065,0.474,0.262,0.312
2011-07-21 07:00:00,0.509,0.175,0.071,0.331,0.258,0.216
2011-07-21 08:00:00,0.532,0.0,0.092,0.143,0.291,0.0
2011-07-21 09:00:00,0.555,0.0,0.133,0.0,0.336,0.0
2011-07-21 10:00:00,0.547,0.0,0.198,0.0,0.354,0.0
2011-07-21 11:00:00,0.547,0.0,0.224,0.0,0.358,0.0
2011-07-21 12:00:00,0.547,0.0,0.236,0.0,0.352,0.0
2011-07-21 13:00:00,0.539,0.0,0.24,0.0,0.329,0.0
2011-07-21 14:00:00,0.532,0.0,0.241,0.0,0.313,0.0
2011-07-21 15:00:00,0.513,0.0,0.243,0.0,0.289,0.0
2011-07-21 16:00:00,0.495,0.0,0.24,0.0,0.275,0.0
2011-07-21 17:00:00,0.476,0.0,0.241,0.0,0.271,0.0
2011-07-21 18:00:00,0.462,0.0,0.236,0.0,0.272,0.0
2011-07-21 19:00:00,0.45,0.0,0.235,0.0,0.268,0.0
2011-07-21 20:00:00,0.45,0.0,0.233,0.0,0.265,0.0
2011-07-21 21:00:00,0.447,0.0,0.236,0.0,0.258,0.0
2011-07-21 22:00:00,0.424,0.004,0.268,0.001,0.224,0.032
2011-07-21 23:00:00,0.401,0.105,0.244,0.085,0.18,0.191
2011-07-22 00:00:00,0.383,0.269,0.194,0.27,0.146,0.369
2011-07-22 01:00:00,0.367,0.41,0.133,0.429,0.138,0.478
2011-07-22 02:00:00,0.333,0.469,0.108,0.535,0.136,0.529
2011-07-22 03:00:00,0.291,0.498,0.091,0.595,0.133,0.538
2011-07-22 04:00:00,0.263,0.474,0.077,0.603,0.135,0.492
2011-07-22 05:00:00,0.246,0.397,0.064,0.559,0.144,0.421
2011-07-22 06:00:00,0.233,0.289,0.054,0.471,0.156,0.316
2011-07-22 07:00:00,0.23,0.247,0.048,0.332,0.168,0.245
2011-07-22 08:00:00,0.232,0.0,0.061,0.147,0.201,0.0
2011-07-22 09:00:00,0.237,0.0,0.094,0.0,0.236,0.0
2011-07-22 10:00:00,0.227,0.0,0.133,0.0,0.228,0.0
2011-07-22 11:00:00,0.209,0.0,0.164,0.0,0.244,0.0
2011-07-22 12:00:00,0.189,0.0,0.185,0.0,0.251,0.0
2011-07-22 13:00:00,0.17,0.0,0.2,0.0,0.251,0.0
2011-07-22 14:00:00,0.153,0.0,0.207,0.0,0.25,0.0
2011-07-22 15:00:00,0.134,0.0,0.222,0.0,0.237,0.0
2011-07-22 16:00:00,0.118,0.0,0.231,0.0,0.223,0.0
2011-07-22 17:00:00,0.106,0.0,0.236,0.0,0.217,0.0
2011-07-22 18:00:00,0.094,0.0,0.239,0.0,0.199,0.0
2011-07-22 19:00:00,0.084,0.0,0.241,0.0,0.182,0.0
2011-07-22 20:00:00,0.076,0.0,0.244,0.0,0.167,0.0
2011-07-22 21:00:00,0.076,0.0,0.24,0.0,0.153,0.0
2011-07-22 22:00:00,0.077,0.007,0.24,0.001,0.12,0.042
2011-07-22 23:00:00,0.07,0.125,0.227,0.086,0.09,0.231
2011-07-23 00:00:00,0.058,0.276,0.175,0.273,0.072,0.422
2011-07-23 01:00:00,0.049,0.396,0.107,0.432,0.068,0.543
2011-07-23 02:00:00,0.047,0.447,0.095,0.534,0.064,0.603
2011-07-23 03:00:00,0.046,0.475,0.084,0.586,0.067,0.616
2011-07-23 04:00:00,0.042,0.439,0.072,0.594,0.076,0.575
2011-07-23 05:00:00,0.035,0.348,0.061,0.545,0.08,0.495
2011-07-23 06:00:00,0.034,0.21,0.054,0.455,0.078,0.373
2011-07-23 07:00:00,0.044,0.14,0.054,0.315,0.076,0.281
2011-07-23 08:00:00,0.061,0.0,0.065,0.155,0.086,0.0
2011-07-23 09:00:00,0.083,0.0,0.084,0.0,0.094,0.0
2011-07-23 10:00:00,0.113,0.0,0.115,0.0,0.089,0.0
2011-07-23 11:00:00,0.127,0.0,0.132,0.0,0.092,0.0
2011-07-23 12:00:00,0.142,0.0,0.146,0.0,0.087,0.0
2011-07-23 13:00:00,0.145,0.0,0.16,0.0,0.081,0.0
2011-07-23 14:00:00,0.142,0.0,0.168,0.0,0.077,0.0
2011-07-23 15:00:00,0.141,0.0,0.179,0.0,0.072,0.0
2011-07-23 16:00:00,0.146,0.0,0.189,0.0,0.072,0.0
2011-07-23 17:00:00,0.14,0.0,0.194,0.0,0.075,0.0
2011-07-23 18:00:00,0.139,0.0,0.193,0.0,0.081,0.0
2011-07-23 19:00:00,0.143,0.0,0.187,0.0,0.092,0.0
2011-07-23 20:00:00,0.14,0.0,0.178,0.0,0.101,0.0
2011-07-23 21:00:00,0.151,0.0,0.173,0.0,0.116,0.0
2011-07-23 22:00:00,0.168,0.002,0.176,0.001,0.15,0.042
2011-07-23 23:00:00,0.15,0.072,0.164,0.079,0.142,0.2
2011-07-24 00:00:00,0.125,0.159,0.131,0.241,0.099,0.351
2011-07-24 01:00:00,0.105,0.234,0.12,0.381,0.097,0.453
2011-07-24 02:00:00,0.116,0.292,0.13,0.486,0.13,0.501
2011-07-24 03:00:00,0.111,0.278,0.131,0.549,0.149,0.491
2011-07-24 04:00:00,0.108,0.259,0.136,0.57,0.158,0.462
2011-07-24 05:00:00,0.102,0.194,0.138,0.535,0.161,0.397
2011-07-24 06:00:00,0.111,0.124,0.138,0.449,0.147,0.301
2011-07-24 07:00:00,0.128,0.1,0.129,0.325,0.135,0.218
2011-07-24 08:00:00,0.152,0.0,0.126,0.161,0.149,0.0
2011-07-24 09:00:00,0.169,0.0,0.138,0.0,0.169,0.0
2011-07-24 10:00:00,0.18,0.0,0.167,0.0,0.179,0.0
2011-07-24 11:00:00,0.185,0.0,0.178,0.0,0.196,0.0
2011-07-24 12:00:00,0.179,0.0,0.174,0.0,0.207,0.0
2011-07-24 13:00:00,0.163,0.0,0.17,0.0,0.213,0.0
2011-07-24 14:00:00,0.148,0.0,0.165,0.0,0.206,0.0
2011-07-24 15:00:00,0.131,0.0,0.157,0.0,0.201,0.0
2011-07-24 16:00:00,0.114,0.0,0.153,0.0,0.193,0.0
2011-07-24 17:00:00,0.102,0.0,0.147,0.0,0.184,0.0
2011-07-24 18:00:00,0.097,0.0,0.147,0.0,0.183,0.0
2011-07-24 19:00:00,0.093,0.0,0.148,0.0,0.182,0.0
2011-07-24 20:00:00,0.093,0.0,0.147,0.0,0.183,0.0
2011-07-24 21:00:00,0.091,0.0,0.139,0.0,0.179,0.0
2011-07-24 22:00:00,0.101,0.002,0.129,0.001,0.159,0.039
2011-07-24 23:00:00,0.095,0.04,0.113,0.063,0.134,0.17
2011-07-25 00:00:00,0.093,0.122,0.081,0.202,0.11,0.306
2011-07-25 01:00:00,0.108,0.189,0.065,0.331,0.131,0.407
2011-07-25 02:00:00,0.12,0.253,0.057,0.439,0.136,0.445
2011-07-25 03:00:00,0.153,0.311,0.051,0.498,0.14,0.459
2011-07-25 04:00:00,0.191,0.324,0.045,0.511,0.151,0.418
2011-07-25 05:00:00,0.209,0.287,0.041,0.469,0.154,0.363
2011-07-25 06:00:00,0.214,0.237,0.037,0.383,0.141,0.277
2011-07-25 07:00:00,0.219,0.178,0.036,0.269,0.126,0.223
2011-07-25 08:00:00,0.232,0.0,0.047,0.112,0.127,0.0
2011-07-25 09:00:00,0.259,0.0,0.081,0.0,0.143,0.0
2011-07-25 10:00:00,0.298,0.0,0.107,0.0,0.179,0.0
2011-07-25 11:00:00,0.32,0.0,0.144,0.0,0.179,0.0
2011-07-25 12:00:00,0.332,0.0,0.168,0.0,0.174,0.0
2011-07-25 13:00:00,0.35,0.0,0.181,0.0,0.169,0.0
2011-07-25 14:00:00,0.354,0.0,0.194,0.0,0.163,0.0
2011-07-25 15:00:00,0.369,0.0,0.202,0.0,0.154,0.0
2011-07-25 16:00:00,0.378,0.0,0.208,0.0,0.146,0.0
2011-07-25 17:00:00,0.383,0.0,0.21,0.0,0.141,0.0
2011-07-25 18:00:00,0.39,0.0,0.204,0.0,0.134,0.0
2011-07-25 19:00:00,0.378,0.0,0.198,0.0,0.132,0.0
2011-07-25 20:00:00,0.352,0.0,0.192,0.0,0.125,0.0
2011-07-25 21:00:00,0.315,0.0,0.188,0.0,0.119,0.0
2011-07-25 22:00:00,0.273,0.007,0.202,0.001,0.104,0.038
2011-07-25 23:00:00,0.226,0.118,0.179,0.086,0.079,0.187
2011-07-26 00:00:00,0.185,0.274,0.119,0.274,0.055,0.349
2011-07-26 01:00:00,0.176,0.379,0.071,0.43,0.055,0.465
2011-07-26 02:00:00,0.156,0.45,0.066,0.538,0.061,0.514
2011-07-26 03:00:00,0.136,0.408,0.056,0.591,0.066,0.508
2011-07-26 04:00:00,0.116,0.38,0.044,0.582,0.075,0.466
2011-07-26 05:00:00,0.104,0.331,0.033,0.534,0.079,0.382
2011-07-26 06:00:00,0.084,0.262,0.025,0.445,0.08,0.28
2011-07-26 07:00:00,0.071,0.191,0.023,0.315,0.078,0.205
2011-07-26 08:00:00,0.067,0.0,0.035,0.163,0.097,0.0
2011-07-26 09:00:00,0.066,0.0,0.069,0.0,0.123,0.0
2011-07-26 10:00:00,0.056,0.0,0.105,0.0,0.156,0.0
2011-07-26 11:00:00,0.056,0.0,0.148,0.0,0.164,0.0
2011-07-26 12:00:00,0.055,0.0,0.19,0.0,0.171,0.0
2011-07-26 13:00:00,0.054,0.0,0.217,0.0,0.175,0.0
2011-07-26 14:00:00,0.056,0.0,0.247,0.0,0.18,0.0
2011-07-26 15:00:00,0.059,0.0,0.269,0.0,0.178,0.0
2011-07-26 16:00:00,0.061,0.0,0.285,0.0,0.168,0.0
2011-07-26 17:00:00,0.067,0.0,0.305,0.0,0.159,0.0
2011-07-26 18:00:00,0.075,0.0,0.323,0.0,0.146,0.0
2011-07-26 19:00:00,0.088,0.0,0.348,0.0,0.132,0.0
2011-07-26 20:00:00,0.099,0.0,0.371,0.0,0.121,0.0
2011-07-26 21:00:00,0.113,0.0,0.393,0.0,0.118,0.0
2011-07-26 22:00:00,0.133,0.014,0.459,0.001,0.119,0.053
2011-07-26 23:00:00,0.144,0.169,0.431,0.093,0.087,0.242
2011-07-27 00:00:00,0.128,0.36,0.354,0.287,0.048,0.427
2011-07-27 01:00:00,0.144,0.499,0.27,0.45,0.042,0.561
2011-07-27 02:00:00,0.163,0.594,0.263,0.556,0.037,0.629
2011-07-27 03:00:00,0.168,0.634,0.253,0.613,0.024,0.646
2011-07-27 04:00:00,0.169,0.614,0.219,0.617,0.018,0.608
2011-07-27 05:00:00,0.166,0.538,0.176,0.575,0.015,0.53
2011-07-27 06:00:00,0.153,0.421,0.143,0.483,0.015,0.41
2011-07-27 07:00:00,0.151,0.3,0.129,0.35,0.019,0.312
2011-07-27 08:00:00,0.194,0.0,0.142,0.174,0.038,0.0
2011-07-27 09:00:00,0.256,0.0,0.21,0.0,0.068,0.0
2011-07-27 10:00:00,0.33,0.0,0.286,0.0,0.096,0.0
2011-07-27 11:00:00,0.392,0.0,0.379,0.0,0.125,0.0
2011-07-27 12:00:00,0.455,0.0,0.466,0.0,0.143,0.0
